participantID,ai-type,turn,team-expectation,cooperation (dependent variable)
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
hunvqqu,dqn,0,ai,2
hunvqqu,dqn,1,ai,1
hunvqqu,dqn,2,ai,2
hunvqqu,dqn,3,ai,4
hunvqqu,dqn,4,ai,4
hunvqqu,dqn,5,ai,4
hunvqqu,dqn,6,ai,3
hunvqqu,dqn,7,ai,4
hunvqqu,dqn,8,ai,4
hunvqqu,dqn,9,ai,4
hunvqqu,dqn,0,ai,1
hunvqqu,dqn,1,ai,1
hunvqqu,dqn,2,ai,2
hunvqqu,dqn,3,ai,3
hunvqqu,dqn,4,ai,3
hunvqqu,dqn,5,ai,4
hunvqqu,dqn,6,ai,4
hunvqqu,dqn,7,ai,4
hunvqqu,dqn,8,ai,4
hunvqqu,dqn,9,ai,4
hunvqqu,dqn,0,ai,1
hunvqqu,dqn,1,ai,1
hunvqqu,dqn,2,ai,1
hunvqqu,dqn,3,ai,1
hunvqqu,dqn,4,ai,1
hunvqqu,dqn,5,ai,1
hunvqqu,dqn,6,ai,2
hunvqqu,dqn,7,ai,4
hunvqqu,dqn,8,ai,4
hunvqqu,dqn,9,ai,4
hunvqqu,dqn,0,ai,2
hunvqqu,dqn,1,ai,1
hunvqqu,dqn,2,ai,2
hunvqqu,dqn,3,ai,4
hunvqqu,dqn,4,ai,4
hunvqqu,dqn,5,ai,4
hunvqqu,dqn,6,ai,3
hunvqqu,dqn,7,ai,4
hunvqqu,dqn,8,ai,4
hunvqqu,dqn,9,ai,4
hunvqqu,dqn,0,ai,1
hunvqqu,dqn,1,ai,1
hunvqqu,dqn,2,ai,2
hunvqqu,dqn,3,ai,3
hunvqqu,dqn,4,ai,3
hunvqqu,dqn,5,ai,4
hunvqqu,dqn,6,ai,4
hunvqqu,dqn,7,ai,4
hunvqqu,dqn,8,ai,4
hunvqqu,dqn,9,ai,4
hunvqqu,dqn,0,ai,1
hunvqqu,dqn,1,ai,1
hunvqqu,dqn,2,ai,1
hunvqqu,dqn,3,ai,1
hunvqqu,dqn,4,ai,1
hunvqqu,dqn,5,ai,1
hunvqqu,dqn,6,ai,2
hunvqqu,dqn,7,ai,4
hunvqqu,dqn,8,ai,4
hunvqqu,dqn,9,ai,4
xwaavftc,dqn,0,ai,2
xwaavftc,dqn,1,ai,1
xwaavftc,dqn,2,ai,1
xwaavftc,dqn,3,ai,1
xwaavftc,dqn,4,ai,2
xwaavftc,dqn,5,ai,3
xwaavftc,dqn,6,ai,3
xwaavftc,dqn,7,ai,3
xwaavftc,dqn,8,ai,3
xwaavftc,dqn,9,ai,3
xwaavftc,dqn,0,ai,1
xwaavftc,dqn,1,ai,1
xwaavftc,dqn,2,ai,2
xwaavftc,dqn,3,ai,3
xwaavftc,dqn,4,ai,3
xwaavftc,dqn,5,ai,4
xwaavftc,dqn,6,ai,4
xwaavftc,dqn,7,ai,4
xwaavftc,dqn,8,ai,3
xwaavftc,dqn,9,ai,3
xwaavftc,dqn,0,ai,2
xwaavftc,dqn,1,ai,2
xwaavftc,dqn,2,ai,4
xwaavftc,dqn,3,ai,4
xwaavftc,dqn,4,ai,4
xwaavftc,dqn,5,ai,4
xwaavftc,dqn,6,ai,4
xwaavftc,dqn,7,ai,4
xwaavftc,dqn,8,ai,4
xwaavftc,dqn,9,ai,4
xwaavftc,dqn,0,ai,2
xwaavftc,dqn,1,ai,1
xwaavftc,dqn,2,ai,1
xwaavftc,dqn,3,ai,1
xwaavftc,dqn,4,ai,2
xwaavftc,dqn,5,ai,3
xwaavftc,dqn,6,ai,3
xwaavftc,dqn,7,ai,3
xwaavftc,dqn,8,ai,3
xwaavftc,dqn,9,ai,3
xwaavftc,dqn,0,ai,1
xwaavftc,dqn,1,ai,1
xwaavftc,dqn,2,ai,2
xwaavftc,dqn,3,ai,3
xwaavftc,dqn,4,ai,3
xwaavftc,dqn,5,ai,4
xwaavftc,dqn,6,ai,4
xwaavftc,dqn,7,ai,4
xwaavftc,dqn,8,ai,3
xwaavftc,dqn,9,ai,3
xwaavftc,dqn,0,ai,2
xwaavftc,dqn,1,ai,2
xwaavftc,dqn,2,ai,4
xwaavftc,dqn,3,ai,4
xwaavftc,dqn,4,ai,4
xwaavftc,dqn,5,ai,4
xwaavftc,dqn,6,ai,4
xwaavftc,dqn,7,ai,4
xwaavftc,dqn,8,ai,4
xwaavftc,dqn,9,ai,4
xwaavftc,dqn,0,ai,2
xwaavftc,dqn,1,ai,1
xwaavftc,dqn,2,ai,1
xwaavftc,dqn,3,ai,1
xwaavftc,dqn,4,ai,2
xwaavftc,dqn,5,ai,3
xwaavftc,dqn,6,ai,3
xwaavftc,dqn,7,ai,3
xwaavftc,dqn,8,ai,3
xwaavftc,dqn,9,ai,3
xwaavftc,dqn,0,ai,1
xwaavftc,dqn,1,ai,1
xwaavftc,dqn,2,ai,2
xwaavftc,dqn,3,ai,3
xwaavftc,dqn,4,ai,3
xwaavftc,dqn,5,ai,4
xwaavftc,dqn,6,ai,4
xwaavftc,dqn,7,ai,4
xwaavftc,dqn,8,ai,3
xwaavftc,dqn,9,ai,3
xwaavftc,dqn,0,ai,2
xwaavftc,dqn,1,ai,2
xwaavftc,dqn,2,ai,4
xwaavftc,dqn,3,ai,4
xwaavftc,dqn,4,ai,4
xwaavftc,dqn,5,ai,4
xwaavftc,dqn,6,ai,4
xwaavftc,dqn,7,ai,4
xwaavftc,dqn,8,ai,4
xwaavftc,dqn,9,ai,4
wuoqhjdp,dqn,0,ai,1
wuoqhjdp,dqn,1,ai,1
wuoqhjdp,dqn,2,ai,1
wuoqhjdp,dqn,3,ai,1
wuoqhjdp,dqn,4,ai,2
wuoqhjdp,dqn,5,ai,4
wuoqhjdp,dqn,6,ai,3
wuoqhjdp,dqn,7,ai,3
wuoqhjdp,dqn,8,ai,3
wuoqhjdp,dqn,9,ai,3
wuoqhjdp,dqn,0,ai,2
wuoqhjdp,dqn,1,ai,1
wuoqhjdp,dqn,2,ai,1
wuoqhjdp,dqn,3,ai,2
wuoqhjdp,dqn,4,ai,4
wuoqhjdp,dqn,5,ai,4
wuoqhjdp,dqn,6,ai,3
wuoqhjdp,dqn,7,ai,3
wuoqhjdp,dqn,8,ai,3
wuoqhjdp,dqn,9,ai,3
wuoqhjdp,dqn,0,ai,2
wuoqhjdp,dqn,1,ai,2
wuoqhjdp,dqn,2,ai,3
wuoqhjdp,dqn,3,ai,3
wuoqhjdp,dqn,4,ai,3
wuoqhjdp,dqn,5,ai,3
wuoqhjdp,dqn,6,ai,3
wuoqhjdp,dqn,7,ai,3
wuoqhjdp,dqn,8,ai,3
wuoqhjdp,dqn,9,ai,3
jolwit,dqn,0,ai,1
jolwit,dqn,1,ai,1
jolwit,dqn,2,ai,1
jolwit,dqn,3,ai,1
jolwit,dqn,4,ai,1
jolwit,dqn,5,ai,1
jolwit,dqn,6,ai,1
jolwit,dqn,7,ai,1
jolwit,dqn,8,ai,1
jolwit,dqn,9,ai,2
jolwit,dqn,0,ai,1
jolwit,dqn,1,ai,1
jolwit,dqn,2,ai,1
jolwit,dqn,3,ai,1
jolwit,dqn,4,ai,1
jolwit,dqn,5,ai,1
jolwit,dqn,6,ai,1
jolwit,dqn,7,ai,1
jolwit,dqn,8,ai,1
jolwit,dqn,9,ai,2
jolwit,dqn,0,ai,1
jolwit,dqn,1,ai,1
jolwit,dqn,2,ai,1
jolwit,dqn,3,ai,1
jolwit,dqn,4,ai,1
jolwit,dqn,5,ai,1
jolwit,dqn,6,ai,1
jolwit,dqn,7,ai,1
jolwit,dqn,8,ai,1
jolwit,dqn,9,ai,2
loqpj,dqn,0,ai,2
loqpj,dqn,1,ai,2
loqpj,dqn,2,ai,3
loqpj,dqn,3,ai,4
loqpj,dqn,4,ai,3
loqpj,dqn,5,ai,4
loqpj,dqn,6,ai,3
loqpj,dqn,7,ai,4
loqpj,dqn,8,ai,3
loqpj,dqn,9,ai,4
loqpj,dqn,0,ai,1
loqpj,dqn,1,ai,2
loqpj,dqn,2,ai,3
loqpj,dqn,3,ai,4
loqpj,dqn,4,ai,3
loqpj,dqn,5,ai,4
loqpj,dqn,6,ai,3
loqpj,dqn,7,ai,4
loqpj,dqn,8,ai,3
loqpj,dqn,9,ai,4
loqpj,dqn,0,ai,1
loqpj,dqn,1,ai,2
loqpj,dqn,2,ai,3
loqpj,dqn,3,ai,4
loqpj,dqn,4,ai,3
loqpj,dqn,5,ai,4
loqpj,dqn,6,ai,3
loqpj,dqn,7,ai,4
loqpj,dqn,8,ai,3
loqpj,dqn,9,ai,4
uhbtutaj,dqn,0,ai,1
uhbtutaj,dqn,1,ai,2
uhbtutaj,dqn,2,ai,3
uhbtutaj,dqn,3,ai,4
uhbtutaj,dqn,4,ai,3
uhbtutaj,dqn,5,ai,4
uhbtutaj,dqn,6,ai,3
uhbtutaj,dqn,7,ai,4
uhbtutaj,dqn,8,ai,4
uhbtutaj,dqn,9,ai,4
uhbtutaj,dqn,0,ai,1
uhbtutaj,dqn,1,ai,2
uhbtutaj,dqn,2,ai,4
uhbtutaj,dqn,3,ai,3
uhbtutaj,dqn,4,ai,3
uhbtutaj,dqn,5,ai,3
uhbtutaj,dqn,6,ai,3
uhbtutaj,dqn,7,ai,3
uhbtutaj,dqn,8,ai,3
uhbtutaj,dqn,9,ai,3
uhbtutaj,dqn,0,ai,1
uhbtutaj,dqn,1,ai,1
uhbtutaj,dqn,2,ai,1
uhbtutaj,dqn,3,ai,1
uhbtutaj,dqn,4,ai,1
uhbtutaj,dqn,5,ai,2
uhbtutaj,dqn,6,ai,3
uhbtutaj,dqn,7,ai,3
uhbtutaj,dqn,8,ai,3
uhbtutaj,dqn,9,ai,3
xcvzeu,dqn,0,ai,2
xcvzeu,dqn,1,ai,1
xcvzeu,dqn,2,ai,1
xcvzeu,dqn,3,ai,1
xcvzeu,dqn,4,ai,1
xcvzeu,dqn,5,ai,1
xcvzeu,dqn,6,ai,1
xcvzeu,dqn,7,ai,2
xcvzeu,dqn,8,ai,3
xcvzeu,dqn,9,ai,3
xcvzeu,dqn,0,ai,1
xcvzeu,dqn,1,ai,2
xcvzeu,dqn,2,ai,3
xcvzeu,dqn,3,ai,3
xcvzeu,dqn,4,ai,3
xcvzeu,dqn,5,ai,3
xcvzeu,dqn,6,ai,4
xcvzeu,dqn,7,ai,3
xcvzeu,dqn,8,ai,3
xcvzeu,dqn,9,ai,4
xcvzeu,dqn,0,ai,1
xcvzeu,dqn,1,ai,2
xcvzeu,dqn,2,ai,3
xcvzeu,dqn,3,ai,4
xcvzeu,dqn,4,ai,3
xcvzeu,dqn,5,ai,3
xcvzeu,dqn,6,ai,3
xcvzeu,dqn,7,ai,4
xcvzeu,dqn,8,ai,4
xcvzeu,dqn,9,ai,4
xcvzeu,dqn,0,ai,2
xcvzeu,dqn,1,ai,1
xcvzeu,dqn,2,ai,1
xcvzeu,dqn,3,ai,1
xcvzeu,dqn,4,ai,1
xcvzeu,dqn,5,ai,1
xcvzeu,dqn,6,ai,1
xcvzeu,dqn,7,ai,2
xcvzeu,dqn,8,ai,3
xcvzeu,dqn,9,ai,3
xcvzeu,dqn,0,ai,1
xcvzeu,dqn,1,ai,2
xcvzeu,dqn,2,ai,3
xcvzeu,dqn,3,ai,3
xcvzeu,dqn,4,ai,3
xcvzeu,dqn,5,ai,3
xcvzeu,dqn,6,ai,4
xcvzeu,dqn,7,ai,3
xcvzeu,dqn,8,ai,3
xcvzeu,dqn,9,ai,4
xcvzeu,dqn,0,ai,1
xcvzeu,dqn,1,ai,2
xcvzeu,dqn,2,ai,3
xcvzeu,dqn,3,ai,4
xcvzeu,dqn,4,ai,3
xcvzeu,dqn,5,ai,3
xcvzeu,dqn,6,ai,3
xcvzeu,dqn,7,ai,4
xcvzeu,dqn,8,ai,4
xcvzeu,dqn,9,ai,4
jibdofjn,dqn,0,ai,1
jibdofjn,dqn,1,ai,1
jibdofjn,dqn,2,ai,1
jibdofjn,dqn,3,ai,1
jibdofjn,dqn,4,ai,1
jibdofjn,dqn,5,ai,1
jibdofjn,dqn,6,ai,1
jibdofjn,dqn,7,ai,1
jibdofjn,dqn,8,ai,1
jibdofjn,dqn,9,ai,1
jibdofjn,dqn,0,ai,1
jibdofjn,dqn,1,ai,1
jibdofjn,dqn,2,ai,1
jibdofjn,dqn,3,ai,1
jibdofjn,dqn,4,ai,1
jibdofjn,dqn,5,ai,1
jibdofjn,dqn,6,ai,1
jibdofjn,dqn,7,ai,1
jibdofjn,dqn,8,ai,1
jibdofjn,dqn,9,ai,1
jibdofjn,dqn,0,ai,1
jibdofjn,dqn,1,ai,1
jibdofjn,dqn,2,ai,1
jibdofjn,dqn,3,ai,1
jibdofjn,dqn,4,ai,1
jibdofjn,dqn,5,ai,1
jibdofjn,dqn,6,ai,1
jibdofjn,dqn,7,ai,1
jibdofjn,dqn,8,ai,1
jibdofjn,dqn,9,ai,1
yyscvsdi,dqn,0,ai,2
yyscvsdi,dqn,1,ai,2
yyscvsdi,dqn,2,ai,4
yyscvsdi,dqn,3,ai,3
yyscvsdi,dqn,4,ai,4
yyscvsdi,dqn,5,ai,4
yyscvsdi,dqn,6,ai,4
yyscvsdi,dqn,7,ai,4
yyscvsdi,dqn,8,ai,4
yyscvsdi,dqn,9,ai,4
yyscvsdi,dqn,0,ai,2
yyscvsdi,dqn,1,ai,2
yyscvsdi,dqn,2,ai,4
yyscvsdi,dqn,3,ai,4
yyscvsdi,dqn,4,ai,4
yyscvsdi,dqn,5,ai,4
yyscvsdi,dqn,6,ai,4
yyscvsdi,dqn,7,ai,4
yyscvsdi,dqn,8,ai,4
yyscvsdi,dqn,9,ai,4
yyscvsdi,dqn,0,ai,2
yyscvsdi,dqn,1,ai,2
yyscvsdi,dqn,2,ai,4
yyscvsdi,dqn,3,ai,4
yyscvsdi,dqn,4,ai,4
yyscvsdi,dqn,5,ai,4
yyscvsdi,dqn,6,ai,4
yyscvsdi,dqn,7,ai,4
yyscvsdi,dqn,8,ai,4
yyscvsdi,dqn,9,ai,4
yyscvsdi,dqn,0,ai,2
yyscvsdi,dqn,1,ai,2
yyscvsdi,dqn,2,ai,4
yyscvsdi,dqn,3,ai,3
yyscvsdi,dqn,4,ai,4
yyscvsdi,dqn,5,ai,4
yyscvsdi,dqn,6,ai,4
yyscvsdi,dqn,7,ai,4
yyscvsdi,dqn,8,ai,4
yyscvsdi,dqn,9,ai,4
yyscvsdi,dqn,0,ai,2
yyscvsdi,dqn,1,ai,2
yyscvsdi,dqn,2,ai,4
yyscvsdi,dqn,3,ai,4
yyscvsdi,dqn,4,ai,4
yyscvsdi,dqn,5,ai,4
yyscvsdi,dqn,6,ai,4
yyscvsdi,dqn,7,ai,4
yyscvsdi,dqn,8,ai,4
yyscvsdi,dqn,9,ai,4
yyscvsdi,dqn,0,ai,2
yyscvsdi,dqn,1,ai,2
yyscvsdi,dqn,2,ai,4
yyscvsdi,dqn,3,ai,4
yyscvsdi,dqn,4,ai,4
yyscvsdi,dqn,5,ai,4
yyscvsdi,dqn,6,ai,4
yyscvsdi,dqn,7,ai,4
yyscvsdi,dqn,8,ai,4
yyscvsdi,dqn,9,ai,4
vckcioo,dqn,0,ai,1
vckcioo,dqn,1,ai,1
vckcioo,dqn,2,ai,2
vckcioo,dqn,3,ai,4
vckcioo,dqn,4,ai,3
vckcioo,dqn,5,ai,3
vckcioo,dqn,6,ai,3
vckcioo,dqn,7,ai,4
vckcioo,dqn,8,ai,4
vckcioo,dqn,9,ai,4
vckcioo,dqn,0,ai,1
vckcioo,dqn,1,ai,2
vckcioo,dqn,2,ai,4
vckcioo,dqn,3,ai,3
vckcioo,dqn,4,ai,4
vckcioo,dqn,5,ai,4
vckcioo,dqn,6,ai,4
vckcioo,dqn,7,ai,4
vckcioo,dqn,8,ai,4
vckcioo,dqn,9,ai,3
vckcioo,dqn,0,ai,1
vckcioo,dqn,1,ai,1
vckcioo,dqn,2,ai,1
vckcioo,dqn,3,ai,2
vckcioo,dqn,4,ai,4
vckcioo,dqn,5,ai,3
vckcioo,dqn,6,ai,4
vckcioo,dqn,7,ai,3
vckcioo,dqn,8,ai,3
vckcioo,dqn,9,ai,4
wmsdknoi,dqn,0,ai,2
wmsdknoi,dqn,1,ai,1
wmsdknoi,dqn,2,ai,1
wmsdknoi,dqn,3,ai,1
wmsdknoi,dqn,4,ai,1
wmsdknoi,dqn,5,ai,1
wmsdknoi,dqn,6,ai,1
wmsdknoi,dqn,7,ai,1
wmsdknoi,dqn,8,ai,1
wmsdknoi,dqn,9,ai,1
wmsdknoi,dqn,0,ai,1
wmsdknoi,dqn,1,ai,1
wmsdknoi,dqn,2,ai,1
wmsdknoi,dqn,3,ai,2
wmsdknoi,dqn,4,ai,4
wmsdknoi,dqn,5,ai,4
wmsdknoi,dqn,6,ai,4
wmsdknoi,dqn,7,ai,3
wmsdknoi,dqn,8,ai,3
wmsdknoi,dqn,9,ai,4
wmsdknoi,dqn,0,ai,1
wmsdknoi,dqn,1,ai,1
wmsdknoi,dqn,2,ai,1
wmsdknoi,dqn,3,ai,2
wmsdknoi,dqn,4,ai,3
wmsdknoi,dqn,5,ai,3
wmsdknoi,dqn,6,ai,4
wmsdknoi,dqn,7,ai,4
wmsdknoi,dqn,8,ai,3
wmsdknoi,dqn,9,ai,4
esetutxk,dqn,0,ai,2
esetutxk,dqn,1,ai,1
esetutxk,dqn,2,ai,1
esetutxk,dqn,3,ai,1
esetutxk,dqn,4,ai,1
esetutxk,dqn,5,ai,1
esetutxk,dqn,6,ai,1
esetutxk,dqn,7,ai,1
esetutxk,dqn,8,ai,1
esetutxk,dqn,9,ai,1
esetutxk,dqn,0,ai,1
esetutxk,dqn,1,ai,1
esetutxk,dqn,2,ai,1
esetutxk,dqn,3,ai,1
esetutxk,dqn,4,ai,1
esetutxk,dqn,5,ai,1
esetutxk,dqn,6,ai,1
esetutxk,dqn,7,ai,1
esetutxk,dqn,8,ai,1
esetutxk,dqn,9,ai,1
esetutxk,dqn,0,ai,1
esetutxk,dqn,1,ai,1
esetutxk,dqn,2,ai,1
esetutxk,dqn,3,ai,1
esetutxk,dqn,4,ai,2
esetutxk,dqn,5,ai,4
esetutxk,dqn,6,ai,4
esetutxk,dqn,7,ai,4
esetutxk,dqn,8,ai,4
esetutxk,dqn,9,ai,4
esetutxk,dqn,0,ai,2
esetutxk,dqn,1,ai,1
esetutxk,dqn,2,ai,1
esetutxk,dqn,3,ai,1
esetutxk,dqn,4,ai,1
esetutxk,dqn,5,ai,1
esetutxk,dqn,6,ai,1
esetutxk,dqn,7,ai,1
esetutxk,dqn,8,ai,1
esetutxk,dqn,9,ai,1
esetutxk,dqn,0,ai,1
esetutxk,dqn,1,ai,1
esetutxk,dqn,2,ai,1
esetutxk,dqn,3,ai,1
esetutxk,dqn,4,ai,1
esetutxk,dqn,5,ai,1
esetutxk,dqn,6,ai,1
esetutxk,dqn,7,ai,1
esetutxk,dqn,8,ai,1
esetutxk,dqn,9,ai,1
esetutxk,dqn,0,ai,1
esetutxk,dqn,1,ai,1
esetutxk,dqn,2,ai,1
esetutxk,dqn,3,ai,1
esetutxk,dqn,4,ai,2
esetutxk,dqn,5,ai,4
esetutxk,dqn,6,ai,4
esetutxk,dqn,7,ai,4
esetutxk,dqn,8,ai,4
esetutxk,dqn,9,ai,4
zypxwblc,ppo,0,human,4
zypxwblc,ppo,1,human,4
zypxwblc,ppo,2,human,2
zypxwblc,ppo,3,human,2
zypxwblc,ppo,4,human,2
zypxwblc,ppo,5,human,4
zypxwblc,ppo,6,human,4
zypxwblc,ppo,7,human,4
zypxwblc,ppo,8,human,2
zypxwblc,ppo,9,human,2
zypxwblc,ppo,0,human,2
zypxwblc,ppo,1,human,2
zypxwblc,ppo,2,human,4
zypxwblc,ppo,3,human,4
zypxwblc,ppo,4,human,3
zypxwblc,ppo,5,human,1
zypxwblc,ppo,6,human,4
zypxwblc,ppo,7,human,4
zypxwblc,ppo,8,human,3
zypxwblc,ppo,9,human,1
zypxwblc,ppo,0,human,4
zypxwblc,ppo,1,human,2
zypxwblc,ppo,2,human,4
zypxwblc,ppo,3,human,4
zypxwblc,ppo,4,human,4
zypxwblc,ppo,5,human,2
zypxwblc,ppo,6,human,2
zypxwblc,ppo,7,human,2
zypxwblc,ppo,8,human,2
zypxwblc,ppo,9,human,4
suvvvous,ppo,0,human,4
suvvvous,ppo,1,human,4
suvvvous,ppo,2,human,1
suvvvous,ppo,3,human,3
suvvvous,ppo,4,human,1
suvvvous,ppo,5,human,1
suvvvous,ppo,6,human,3
suvvvous,ppo,7,human,4
suvvvous,ppo,8,human,2
suvvvous,ppo,9,human,4
suvvvous,ppo,0,human,2
suvvvous,ppo,1,human,2
suvvvous,ppo,2,human,2
suvvvous,ppo,3,human,4
suvvvous,ppo,4,human,2
suvvvous,ppo,5,human,2
suvvvous,ppo,6,human,3
suvvvous,ppo,7,human,2
suvvvous,ppo,8,human,4
suvvvous,ppo,9,human,2
suvvvous,ppo,0,human,4
suvvvous,ppo,1,human,4
suvvvous,ppo,2,human,2
suvvvous,ppo,3,human,4
suvvvous,ppo,4,human,2
suvvvous,ppo,5,human,2
suvvvous,ppo,6,human,2
suvvvous,ppo,7,human,2
suvvvous,ppo,8,human,4
suvvvous,ppo,9,human,4
gswazdbd,dqn,0,ai,1
gswazdbd,dqn,1,ai,1
gswazdbd,dqn,2,ai,1
gswazdbd,dqn,3,ai,1
gswazdbd,dqn,4,ai,1
gswazdbd,dqn,5,ai,1
gswazdbd,dqn,6,ai,1
gswazdbd,dqn,7,ai,1
gswazdbd,dqn,8,ai,1
gswazdbd,dqn,9,ai,1
gswazdbd,dqn,0,ai,1
gswazdbd,dqn,1,ai,1
gswazdbd,dqn,2,ai,1
gswazdbd,dqn,3,ai,1
gswazdbd,dqn,4,ai,1
gswazdbd,dqn,5,ai,1
gswazdbd,dqn,6,ai,1
gswazdbd,dqn,7,ai,1
gswazdbd,dqn,8,ai,1
gswazdbd,dqn,9,ai,2
gswazdbd,dqn,0,ai,1
gswazdbd,dqn,1,ai,1
gswazdbd,dqn,2,ai,1
gswazdbd,dqn,3,ai,1
gswazdbd,dqn,4,ai,1
gswazdbd,dqn,5,ai,1
gswazdbd,dqn,6,ai,1
gswazdbd,dqn,7,ai,1
gswazdbd,dqn,8,ai,1
gswazdbd,dqn,9,ai,2
iibvhiep,ppo,0,human,2
iibvhiep,ppo,1,human,2
iibvhiep,ppo,2,human,2
iibvhiep,ppo,3,human,4
iibvhiep,ppo,4,human,4
iibvhiep,ppo,5,human,4
iibvhiep,ppo,6,human,4
iibvhiep,ppo,7,human,2
iibvhiep,ppo,8,human,4
iibvhiep,ppo,9,human,4
iibvhiep,ppo,0,human,2
iibvhiep,ppo,1,human,2
iibvhiep,ppo,2,human,2
iibvhiep,ppo,3,human,2
iibvhiep,ppo,4,human,4
iibvhiep,ppo,5,human,4
iibvhiep,ppo,6,human,4
iibvhiep,ppo,7,human,2
iibvhiep,ppo,8,human,2
iibvhiep,ppo,9,human,2
